"N0","S0","L0","F0","I0","J0","N1","S1","L1","F1","I1","J1","latCost","actCost","totCost"
4188211,4187229,981,0,0,1,834873,775431,59379,14,37,12,3.3598e+09,8.93803e+09,1.22978e+10
4190046,4189068,977,0,0,1,835346,775871,59404,14,43,14,3.36025e+09,8.94033e+09,1.23006e+10
4191882,4190907,974,0,0,1,835817,776318,59426,11,45,17,3.36036e+09,8.94268e+09,1.2303e+10
4193719,4192750,968,0,0,1,836288,776755,59458,11,46,18,3.36092e+09,8.945e+09,1.23059e+10
4195558,4194592,966,0,0,0,836762,777229,59463,9,45,16,3.36262e+09,8.94761e+09,1.23102e+10
4197397,4196431,966,0,0,0,837234,777682,59481,10,48,13,3.36388e+09,8.94993e+09,1.23138e+10
4199236,4198274,961,0,0,1,837694,778112,59517,10,43,12,3.36496e+09,8.95204e+09,1.2317e+10
4201077,4200119,957,0,0,1,838165,778541,59556,11,45,12,3.36541e+09,8.9541e+09,1.23195e+10
4202919,4201964,954,0,0,1,838629,778965,59597,11,44,12,3.36582e+09,8.95608e+09,1.23219e+10
4204762,4203809,952,0,0,1,839104,779423,59617,13,37,14,3.36807e+09,8.95843e+09,1.23265e+10
4206606,4205656,950,0,0,0,839570,779889,59620,11,38,12,3.36932e+09,8.96086e+09,1.23302e+10
4208451,4207504,946,0,0,1,840041,780349,59630,9,39,14,3.36966e+09,8.96332e+09,1.2333e+10
4210295,4209351,943,0,0,1,840499,780777,59658,9,39,16,3.37001e+09,8.96542e+09,1.23354e+10
4212141,4211199,941,0,0,1,840965,781256,59645,10,38,16,3.3708e+09,8.96807e+09,1.23389e+10
4213988,4213047,940,0,0,1,841426,781710,59654,10,37,15,3.37193e+09,8.97033e+09,1.23423e+10
4215834,4214898,935,0,0,1,841901,782158,59680,12,34,17,3.37269e+09,8.97263e+09,1.23453e+10
4217683,4216752,930,0,0,1,842378,782600,59720,10,31,17,3.37358e+09,8.9748e+09,1.23484e+10
4219533,4218604,928,0,0,1,842845,783032,59750,11,34,18,3.37423e+09,8.97696e+09,1.23512e+10
4221384,4220455,928,0,0,1,843315,783494,59771,7,28,15,3.37611e+09,8.97916e+09,1.23553e+10
4223235,4222308,926,0,0,1,843786,783930,59805,7,30,14,3.37631e+09,8.98123e+09,1.23575e+10
4225088,4224161,926,0,0,1,844260,784388,59816,6,33,17,3.37642e+09,8.98348e+09,1.23599e+10
4226942,4226019,922,0,0,1,844732,784825,59850,8,32,17,3.37676e+09,8.98569e+09,1.23624e+10
4228796,4227875,920,0,0,1,845207,785275,59874,8,33,17,3.37696e+09,8.98789e+09,1.23648e+10
4230651,4229731,919,0,0,1,845669,785722,59887,9,33,18,3.37784e+09,8.98999e+09,1.23678e+10
4232507,4231587,919,0,0,1,846138,786172,59903,9,35,19,3.37862e+09,8.99221e+09,1.23708e+10
4234364,4233444,919,0,0,1,846613,786621,59927,9,37,19,3.3793e+09,8.99442e+09,1.23737e+10
4236220,4235302,917,0,0,1,847090,787064,59966,8,36,16,3.38017e+09,8.99651e+09,1.23767e+10
4238079,4237163,915,0,0,1,847559,787524,59980,7,34,14,3.38105e+09,8.99886e+09,1.23799e+10
4239939,4239024,914,0,0,1,848016,787981,59983,8,31,13,3.3826e+09,9.00105e+09,1.23837e+10
4241798,4240889,908,0,0,1,848489,788431,60003,9,33,13,3.38314e+09,9.00327e+09,1.23864e+10
4243660,4242755,904,0,0,1,848965,788873,60033,8,38,13,3.38357e+09,9.00546e+09,1.2389e+10
4245522,4244622,899,0,0,1,849424,789314,60048,6,42,14,3.38391e+09,9.0076e+09,1.23915e+10
4247385,4246489,895,0,0,1,849889,789755,60071,8,44,11,3.38501e+09,9.00974e+09,1.23948e+10
4249248,4248353,894,0,0,1,850365,790201,60095,9,48,12,3.38535e+09,9.01197e+09,1.23973e+10
4251113,4250219,893,0,0,1,850839,790648,60124,10,45,12,3.38621e+09,9.01424e+09,1.24005e+10
4252978,4252086,891,0,0,1,851304,791085,60152,10,45,12,3.38685e+09,9.01627e+09,1.24031e+10
4254845,4253953,891,0,0,1,851784,791526,60189,11,44,14,3.38738e+09,9.01841e+09,1.24058e+10
4256713,4255821,891,0,0,1,852254,791989,60196,11,41,17,3.38858e+09,9.02067e+09,1.24092e+10
4258581,4257692,889,0,0,0,852726,792455,60201,13,39,18,3.38911e+09,9.02314e+09,1.24122e+10
4260450,4259563,887,0,0,0,853196,792903,60224,13,38,18,3.3893e+09,9.02535e+09,1.24147e+10
4262320,4261437,882,0,1,0,853657,793343,60247,11,37,19,3.39003e+09,9.02732e+09,1.24174e+10
4264190,4263312,877,0,1,0,854120,793804,60255,12,32,17,3.39234e+09,9.02957e+09,1.24219e+10
4266063,4265188,874,0,1,0,854602,794275,60266,9,34,18,3.39244e+09,9.032e+09,1.24244e+10
4267935,4267062,872,0,1,0,855078,794707,60312,9,32,18,3.39297e+09,9.03396e+09,1.24269e+10
4269809,4268937,872,0,0,0,855542,795163,60316,9,35,19,3.39317e+09,9.03611e+09,1.24293e+10
4271684,4270815,869,0,0,0,856021,795622,60333,9,37,20,3.39349e+09,9.03836e+09,1.24319e+10
4273559,4272694,865,0,0,0,856495,796038,60389,9,39,20,3.39359e+09,9.04014e+09,1.24337e+10
4275437,4274578,859,0,0,0,856971,796473,60430,11,40,17,3.39399e+09,9.04224e+09,1.24362e+10
4277315,4276458,857,0,0,0,857440,796898,60474,9,41,18,3.39428e+09,9.0441e+09,1.24384e+10
4279194,4278339,855,0,0,0,857917,797344,60499,9,45,20,3.39457e+09,9.04622e+09,1.24408e+10
4281074,4280219,855,0,0,0,858389,797796,60518,7,43,25,3.39584e+09,9.04832e+09,1.24442e+10
4282955,4282108,847,0,0,0,858857,798267,60514,6,45,25,3.39669e+09,9.05077e+09,1.24475e+10
4284837,4283994,843,0,0,0,859330,798728,60527,7,43,25,3.39763e+09,9.05317e+09,1.24508e+10
4286717,4285879,838,0,0,0,859789,799175,60542,9,40,23,3.39848e+09,9.05533e+09,1.24538e+10
4288600,4287767,833,0,0,0,860261,799625,60565,10,38,23,3.39951e+09,9.05759e+09,1.24571e+10
4290482,4289654,828,0,0,0,860732,800100,60561,11,38,22,3.39993e+09,9.06011e+09,1.246e+10
4292368,4291546,822,0,0,0,861216,800537,60610,10,36,23,3.401e+09,9.06211e+09,1.24631e+10
4294255,4293434,821,0,0,0,861704,800996,60641,9,33,25,3.40151e+09,9.06436e+09,1.24659e+10
4296142,4295325,817,0,0,0,862179,801448,60662,9,35,25,3.40161e+09,9.06652e+09,1.24681e+10
4298030,4297216,814,0,0,0,862659,801896,60692,9,38,24,3.40171e+09,9.06862e+09,1.24703e+10
4299919,4299109,810,0,0,0,863124,802344,60708,9,39,24,3.40213e+09,9.07071e+09,1.24728e+10
4301808,4301002,806,0,0,0,863602,802784,60749,10,37,22,3.40315e+09,9.07272e+09,1.24759e+10
4303698,4302896,802,0,0,0,864069,803230,60778,12,29,20,3.40491e+09,9.07483e+09,1.24797e+10
4305589,4304792,797,0,0,0,864548,803691,60799,10,27,21,3.40597e+09,9.077e+09,1.2483e+10
4307482,4306689,793,0,0,0,865013,804156,60802,9,26,20,3.40689e+09,9.07919e+09,1.24861e+10
4309375,4308583,792,0,0,0,865483,804600,60825,9,29,20,3.40708e+09,9.0811e+09,1.24882e+10
4311268,4310479,789,0,0,0,865967,805043,60869,9,27,19,3.40782e+09,9.08301e+09,1.24908e+10
4313163,4312376,787,0,0,0,866450,805496,60898,10,29,17,3.40855e+09,9.08504e+09,1.24936e+10
4315059,4314275,784,0,0,0,866931,805955,60923,6,33,14,3.40947e+09,9.08714e+09,1.24966e+10
4316956,4316173,783,0,0,0,867412,806440,60923,5,33,11,3.4107e+09,9.08952e+09,1.25002e+10
4318854,4318071,783,0,0,0,867895,806887,60961,6,29,12,3.41184e+09,9.09144e+09,1.25033e+10
4320753,4319975,777,0,1,0,868365,807337,60980,7,30,11,3.41184e+09,9.09356e+09,1.25054e+10
4322653,4321878,774,0,1,0,868845,807782,61012,9,31,11,3.41225e+09,9.09562e+09,1.25079e+10
4324554,4323782,771,0,1,0,869328,808240,61035,10,32,11,3.41285e+09,9.09772e+09,1.25106e+10
4326455,4325686,768,0,1,0,869787,808706,61029,10,32,10,3.41323e+09,9.09999e+09,1.25132e+10
4328358,4327592,765,0,1,0,870271,809166,61053,10,32,10,3.41414e+09,9.10222e+09,1.25164e+10
4330261,4329495,765,0,1,0,870756,809618,61088,7,33,10,3.41451e+09,9.10426e+09,1.25188e+10
4332165,4331400,764,0,1,0,871237,810059,61128,9,31,10,3.41523e+09,9.10624e+09,1.25215e+10
4334071,4333302,768,0,1,0,871709,810524,61132,9,33,11,3.41533e+09,9.10842e+09,1.25238e+10
4335977,4335209,767,0,1,0,872177,810977,61145,10,34,11,3.41623e+09,9.11052e+09,1.25268e+10
4337885,4337121,763,0,1,0,872648,811423,61169,10,37,9,3.41776e+09,9.11246e+09,1.25302e+10
4339792,4339033,758,0,1,0,873127,811875,61193,12,38,9,3.41776e+09,9.11465e+09,1.25324e+10
4341701,4340946,754,0,1,0,873612,812298,61255,12,39,8,3.41804e+09,9.11644e+09,1.25345e+10
4343611,4342861,749,0,1,0,874098,812711,61329,13,37,8,3.41916e+09,9.11809e+09,1.25372e+10
4345520,4344774,745,0,1,0,874572,813154,61359,13,37,9,3.41965e+09,9.12e+09,1.25396e+10
4347432,4346686,745,0,1,0,875050,813600,61393,11,35,11,3.41993e+09,9.122e+09,1.25419e+10
4349344,4348600,743,0,1,0,875520,814051,61413,10,35,11,3.42064e+09,9.12402e+09,1.25447e+10
4351257,4350518,738,0,1,0,875999,814527,61415,9,37,11,3.42073e+09,9.12638e+09,1.25471e+10
4353172,4352434,737,0,1,0,876478,815003,61419,11,35,10,3.42154e+09,9.12872e+09,1.25503e+10
4355088,4354352,735,0,1,0,876964,815452,61458,12,35,7,3.42317e+09,9.13066e+09,1.25538e+10
4357004,4356268,735,0,1,0,877445,815888,61502,10,37,8,3.42335e+09,9.13242e+09,1.25558e+10
4358922,4358187,734,0,1,0,877912,816344,61512,11,35,10,3.42436e+09,9.13445e+09,1.25588e+10
4360840,4360107,732,0,1,0,878392,816804,61532,9,35,12,3.42476e+09,9.13655e+09,1.25613e+10
4362760,4362029,730,0,1,0,878863,817277,61528,8,37,13,3.42507e+09,9.1388e+09,1.25639e+10
4364679,4363950,727,0,2,0,879341,817726,61559,8,34,14,3.42543e+09,9.14078e+09,1.25662e+10
4366599,4365871,726,0,2,0,879817,818179,61580,5,37,16,3.42583e+09,9.14279e+09,1.25686e+10
4368520,4367793,725,0,2,0,880302,818631,61611,6,37,17,3.42644e+09,9.14479e+09,1.25712e+10
4370441,4369719,720,0,2,0,880787,819088,61640,5,40,14,3.42692e+09,9.14683e+09,1.25738e+10
4372365,4371642,721,0,2,0,881271,819538,61678,6,37,12,3.4275e+09,9.14877e+09,1.25763e+10
4374290,4373568,720,0,2,0,881748,819988,61706,7,38,9,3.4282e+09,9.15075e+09,1.2579e+10
4376214,4375496,717,0,1,0,882236,820450,61729,8,38,11,3.42889e+09,9.15283e+09,1.25817e+10
4378140,4377423,716,0,1,0,882716,820928,61728,8,40,12,3.42908e+09,9.15511e+09,1.25842e+10
4380068,4379351,716,0,1,0,883190,821372,61758,7,42,11,3.43067e+09,9.15699e+09,1.25877e+10
4381996,4381280,715,0,1,0,883674,821849,61760,8,43,14,3.43116e+09,9.15932e+09,1.25905e+10
4383926,4383208,717,0,1,0,884152,822306,61784,10,40,12,3.43191e+09,9.16142e+09,1.25933e+10
4385856,4385140,715,0,1,0,884638,822766,61811,10,38,13,3.43239e+09,9.16346e+09,1.25959e+10
4387788,4387075,712,0,1,0,885132,823187,61885,12,35,13,3.43287e+09,9.16513e+09,1.2598e+10
4389720,4389008,711,0,1,0,885612,823632,61919,9,38,14,3.43335e+09,9.16697e+09,1.26003e+10
4391652,4390940,711,0,1,0,886092,824075,61960,11,32,14,3.43481e+09,9.16881e+09,1.26036e+10
4393586,4392877,708,0,1,0,886570,824515,61997,12,34,12,3.4352e+09,9.17066e+09,1.26059e+10
4395522,4394814,707,0,1,0,887058,824982,62017,8,36,15,3.4355e+09,9.17268e+09,1.26082e+10
4397457,4396753,703,0,1,0,887540,825450,62026,9,39,16,3.4355e+09,9.17482e+09,1.26103e+10
4399393,4398693,699,0,1,0,888025,825904,62060,11,35,15,3.43615e+09,9.17682e+09,1.2613e+10
4401331,4400633,697,0,1,0,888503,826371,62075,11,31,15,3.43791e+09,9.17885e+09,1.26168e+10
4403269,4402573,695,0,1,0,888994,826816,62121,11,32,14,3.43847e+09,9.18067e+09,1.26191e+10
4405209,4404514,694,0,1,0,889492,827279,62154,12,33,14,3.43856e+09,9.18274e+09,1.26213e+10
4407150,4406459,690,0,1,0,889980,827745,62174,13,33,15,3.43924e+09,9.18484e+09,1.26241e+10
4409091,4408402,688,0,1,0,890472,828182,62231,12,32,15,3.43941e+09,9.18658e+09,1.2626e+10
4411033,4410346,687,0,0,0,890963,828648,62255,12,33,15,3.44009e+09,9.18863e+09,1.26287e+10
4412976,4412290,686,0,0,0,891439,829119,62261,11,29,19,3.44095e+09,9.19071e+09,1.26317e+10
4414920,4414237,683,0,0,0,891931,829592,62278,11,30,20,3.44103e+09,9.19281e+09,1.26338e+10
4416866,4416184,682,0,0,0,892427,830053,62312,9,33,20,3.44171e+09,9.19481e+09,1.26365e+10
4418813,4418132,681,0,0,0,892918,830524,62333,9,33,19,3.44188e+09,9.19691e+09,1.26388e+10
4420759,4420082,677,0,0,0,893405,830966,62374,9,36,20,3.44215e+09,9.19873e+09,1.26409e+10
4422707,4422031,676,0,0,0,893892,831415,62410,10,35,22,3.4425e+09,9.20054e+09,1.2643e+10
4424656,4423984,672,0,0,0,894365,831894,62403,10,34,24,3.44296e+09,9.20275e+09,1.26457e+10
4426606,4425937,669,0,0,0,894863,832364,62436,10,32,21,3.44372e+09,9.20478e+09,1.26485e+10
4428556,4427891,665,0,0,0,895355,832821,62475,8,33,18,3.44457e+09,9.20672e+09,1.26513e+10
4430508,4429845,663,0,0,0,895833,833280,62494,8,33,18,3.44486e+09,9.20869e+09,1.26535e+10
4432460,4431799,661,0,0,0,896320,833747,62516,7,32,18,3.44544e+09,9.21065e+09,1.26561e+10
4434413,4433753,660,0,0,0,896808,834214,62535,7,33,19,3.44581e+09,9.21259e+09,1.26584e+10
4436368,4435711,657,0,0,0,897297,834669,62570,8,32,18,3.44685e+09,9.21446e+09,1.26613e+10
4438324,4437669,654,0,1,0,897794,835133,62602,9,32,18,3.44752e+09,9.21642e+09,1.26639e+10
4440281,4439627,653,0,1,0,898283,835600,62619,6,41,17,3.4476e+09,9.21846e+09,1.26661e+10
4442239,4441587,651,0,1,0,898755,836050,62640,7,41,17,3.44789e+09,9.2203e+09,1.26682e+10
4444195,4443546,648,0,1,0,899231,836521,62649,6,39,16,3.44901e+09,9.22234e+09,1.26714e+10
4446154,4445507,646,0,1,0,899717,836994,62662,6,40,15,3.44918e+09,9.22444e+09,1.26736e+10
4448114,4447469,644,0,1,0,900195,837458,62676,5,42,14,3.44956e+09,9.22644e+09,1.2676e+10
4450076,4449432,643,0,1,0,900681,837919,62701,5,42,14,3.4505e+09,9.22838e+09,1.26789e+10
4452038,4451395,642,0,1,0,901163,838376,62724,5,44,14,3.45096e+09,9.23023e+09,1.26812e+10
4454001,4453359,641,0,1,0,901647,838834,62751,7,41,14,3.45181e+09,9.23218e+09,1.2684e+10
4455966,4455323,642,0,1,0,902127,839272,62795,7,40,13,3.45292e+09,9.2339e+09,1.26868e+10
4457931,4457290,640,0,1,0,902594,839716,62816,5,46,11,3.45338e+09,9.2357e+09,1.26891e+10
4459897,4459256,640,0,1,0,903093,840163,62866,7,46,11,3.45432e+09,9.23752e+09,1.26918e+10
4461864,4461222,641,0,1,0,903585,840628,62891,8,46,12,3.45477e+09,9.23949e+09,1.26943e+10
4463832,4463191,640,0,1,0,904081,841072,62941,8,47,13,3.45486e+09,9.2413e+09,1.26962e+10
4465802,4465162,639,0,1,0,904564,841526,62968,9,49,12,3.45548e+09,9.24317e+09,1.26987e+10
4467771,4467130,640,0,1,0,905052,841978,63002,11,49,12,3.45621e+09,9.24505e+09,1.27013e+10
4469742,4469102,639,0,1,0,905534,842432,63027,10,53,12,3.45621e+09,9.24701e+09,1.27032e+10
4471713,4471071,641,0,1,0,906032,842894,63062,10,53,13,3.45706e+09,9.24893e+09,1.2706e+10
4473685,4473042,642,0,1,0,906514,843364,63079,10,47,14,3.45911e+09,9.25097e+09,1.27101e+10
4475659,4475015,643,0,1,0,907004,843788,63141,9,53,13,3.45956e+09,9.25264e+09,1.27122e+10
4477634,4476991,642,0,1,0,907492,844247,63167,10,55,13,3.45992e+09,9.25461e+09,1.27145e+10
4479609,4478968,640,0,1,0,907972,844705,63190,11,53,13,3.46082e+09,9.2565e+09,1.27173e+10
4481583,4480945,637,0,1,0,908473,845183,63213,12,53,12,3.46115e+09,9.25858e+09,1.27197e+10
4483561,4482923,637,0,1,0,908943,845643,63220,12,56,12,3.46151e+09,9.26053e+09,1.2722e+10
4485540,4484900,638,0,2,0,909430,846103,63249,15,51,12,3.4626e+09,9.26251e+09,1.27251e+10
4487520,4486879,639,0,2,0,909917,846563,63283,15,46,10,3.46357e+09,9.26442e+09,1.2728e+10
4489500,4488861,637,0,2,0,910399,847028,63301,12,47,11,3.46402e+09,9.26631e+09,1.27303e+10
4491480,4490843,636,0,1,0,910875,847471,63335,11,47,11,3.46466e+09,9.26806e+09,1.27327e+10
4493463,4492828,634,0,1,0,911373,847938,63363,13,49,10,3.46521e+09,9.2701e+09,1.27353e+10
4495447,4494812,634,0,1,0,911879,848394,63415,14,45,11,3.46648e+09,9.27192e+09,1.27384e+10
4497431,4496798,632,0,1,0,912371,848852,63446,14,49,10,3.46684e+09,9.27382e+09,1.27407e+10
4499416,4498785,630,0,1,0,912870,849299,63494,14,53,10,3.46692e+09,9.2757e+09,1.27426e+10
4501403,4500772,630,0,1,0,913363,849724,63558,15,53,13,3.46717e+09,9.27727e+09,1.27444e+10
4503389,4502758,630,0,1,0,913859,850203,63573,14,56,13,3.46745e+09,9.27944e+09,1.27469e+10
4505376,4504751,624,0,1,0,914356,850668,63607,13,56,12,3.46769e+09,9.28145e+09,1.27491e+10
4507363,4506741,621,0,1,0,914843,851110,63648,16,56,13,3.46824e+09,9.28328e+09,1.27515e+10
4509352,4508732,619,0,1,0,915337,851560,63696,15,53,13,3.46904e+09,9.28506e+09,1.27541e+10
4511343,4510721,621,0,1,0,915829,852024,63727,14,50,14,3.46928e+09,9.28697e+09,1.27562e+10
4513334,4512712,621,0,1,0,916326,852483,63766,12,50,15,3.46964e+09,9.28873e+09,1.27584e+10
4515326,4514709,616,0,1,0,916827,852936,63809,13,52,17,3.46964e+09,9.29069e+09,1.27603e+10
4517320,4516707,612,0,1,0,917319,853391,63849,13,48,18,3.47015e+09,9.29253e+09,1.27627e+10
4519315,4518703,611,0,1,0,917804,853839,63884,12,50,19,3.47024e+09,9.29434e+09,1.27646e+10
4521310,4520699,610,0,1,0,918285,854296,63907,14,50,18,3.47051e+09,9.29615e+09,1.27667e+10
4523307,4522692,614,0,1,0,918775,854748,63945,13,52,17,3.47102e+09,9.29788e+09,1.27689e+10
4525304,4524686,616,0,2,0,919266,855201,63986,12,51,16,3.47172e+09,9.2997e+09,1.27714e+10
4527302,4526686,614,0,2,0,919756,855666,64011,12,49,18,3.47208e+09,9.30158e+09,1.27737e+10
4529300,4528687,611,0,2,0,920253,856114,64060,14,50,15,3.47324e+09,9.30329e+09,1.27765e+10
4531301,4530691,608,0,2,0,920742,856560,64102,16,51,13,3.47402e+09,9.30499e+09,1.2779e+10
4533302,4532693,607,0,2,0,921243,857014,64148,15,51,15,3.47445e+09,9.30679e+09,1.27812e+10
4535305,4534696,608,0,1,0,921740,857461,64200,16,48,15,3.47576e+09,9.30858e+09,1.27843e+10
4537309,4536700,608,0,1,0,922227,857937,64212,15,47,16,3.47657e+09,9.31053e+09,1.27871e+10
4539313,4538705,607,0,1,0,922703,858414,64211,15,48,15,3.47699e+09,9.3125e+09,1.27895e+10
4541318,4540710,607,0,1,0,923192,858875,64241,15,48,13,3.47868e+09,9.31431e+09,1.2793e+10
4543325,4542715,609,0,1,0,923686,859322,64289,13,49,13,3.47911e+09,9.31597e+09,1.27951e+10
4545333,4544722,610,0,1,0,924187,859775,64336,15,48,13,3.47972e+09,9.31778e+09,1.27975e+10
4547340,4546731,608,0,1,0,924683,860224,64382,13,49,15,3.48006e+09,9.31952e+09,1.27996e+10
4549349,4548741,607,0,1,0,925176,860711,64395,12,42,16,3.48126e+09,9.3215e+09,1.28028e+10
4551359,4550755,603,0,1,0,925666,861158,64439,11,43,15,3.48176e+09,9.3231e+09,1.28049e+10
4553369,4552768,601,0,0,0,926166,861635,64459,9,47,16,3.482e+09,9.32504e+09,1.2807e+10
4555381,4554778,603,0,0,0,926664,862100,64492,8,48,16,3.48269e+09,9.32681e+09,1.28095e+10
4557394,4556792,602,0,0,0,927142,862556,64516,9,45,16,3.48319e+09,9.32852e+09,1.28117e+10
4559409,4558807,602,0,0,0,927644,863013,64559,10,46,16,3.48361e+09,9.33025e+09,1.28139e+10
4561424,4560822,602,0,0,0,928132,863511,64553,11,42,15,3.48543e+09,9.33234e+09,1.28178e+10
4563440,4562839,601,0,0,0,928643,863981,64592,11,44,15,3.48604e+09,9.33425e+09,1.28203e+10
4565457,4564857,600,0,0,0,929129,864441,64607,12,52,17,3.48612e+09,9.33603e+09,1.28221e+10
4567475,4566876,599,0,0,0,929620,864922,64618,10,52,18,3.48664e+09,9.33795e+09,1.28246e+10
4569494,4568899,595,0,0,0,930106,865401,64625,11,51,18,3.48703e+09,9.33991e+09,1.28269e+10
4571514,4570919,595,0,0,0,930599,865883,64635,13,51,17,3.48756e+09,9.34187e+09,1.28294e+10
4573533,4572940,593,0,0,0,931094,866312,64700,12,53,17,3.48831e+09,9.34334e+09,1.28317e+10
4575555,4574964,591,0,0,0,931589,866759,64744,14,54,18,3.48857e+09,9.34506e+09,1.28336e+10
4577578,4576987,591,0,0,0,932084,867246,64748,17,56,17,3.48917e+09,9.34715e+09,1.28363e+10
4579602,4579011,591,0,0,0,932575,867697,64784,16,58,20,3.48959e+09,9.34885e+09,1.28384e+10
4581626,4581038,588,0,0,0,933074,868130,64846,17,57,24,3.49018e+09,9.35043e+09,1.28406e+10
4583651,4583065,586,0,0,0,933575,868617,64871,17,52,18,3.49231e+09,9.35233e+09,1.28446e+10
4585678,4585094,584,0,0,0,934076,869064,64917,13,60,22,3.49239e+09,9.35405e+09,1.28464e+10
4587705,4587123,582,0,0,0,934566,869514,64955,14,58,25,3.49321e+09,9.35577e+09,1.2849e+10
4589734,4589152,582,0,0,0,935069,869961,65011,15,54,28,3.49466e+09,9.35743e+09,1.28521e+10
4591764,4591183,580,0,1,0,935554,870432,65027,15,54,26,3.49556e+09,9.35924e+09,1.28548e+10
4593794,4593213,580,0,1,0,936054,870905,65060,15,50,24,3.49698e+09,9.36098e+09,1.2858e+10
4595825,4595243,581,0,1,0,936561,871368,65107,16,47,23,3.49772e+09,9.36272e+09,1.28604e+10
4597857,4597277,579,0,1,0,937056,871846,65127,17,44,22,3.49864e+09,9.36461e+09,1.28633e+10
4599891,4599313,577,0,1,0,937561,872303,65173,18,45,22,3.49941e+09,9.3663e+09,1.28657e+10
4601925,4601349,575,0,1,0,938066,872785,65190,18,50,23,3.49949e+09,9.36826e+09,1.28677e+10
4603960,4603384,575,0,1,0,938563,873257,65218,17,50,21,3.50008e+09,9.37014e+09,1.28702e+10
4605997,4605422,575,0,0,0,939065,873740,65236,16,52,21,3.50056e+09,9.3721e+09,1.28727e+10
4608033,4607461,572,0,0,0,939557,874211,65250,15,59,22,3.50056e+09,9.374e+09,1.28746e+10
4610071,4609502,569,0,0,0,940063,874671,65298,12,61,21,3.50094e+09,9.37584e+09,1.28768e+10
4612111,4611542,569,0,0,0,940561,875128,65337,12,62,22,3.50153e+09,9.37765e+09,1.28792e+10
4614151,4613584,567,0,0,0,941055,875566,65389,15,63,22,3.50185e+09,9.37927e+09,1.28811e+10
4616192,4615627,565,0,0,0,941551,876032,65420,17,62,20,3.50284e+09,9.381e+09,1.28838e+10
4618234,4617669,565,0,0,0,942043,876511,65430,19,60,23,3.5035e+09,9.38297e+09,1.28865e+10
4620278,4619715,563,0,0,0,942531,876956,65474,19,59,23,3.5039e+09,9.38456e+09,1.28885e+10
4622322,4621761,561,0,0,0,943029,877407,65520,19,60,23,3.5039e+09,9.38624e+09,1.28901e+10
4624367,4623808,559,0,0,0,943523,877865,65552,21,59,26,3.50398e+09,9.38804e+09,1.2892e+10
4626413,4625856,557,0,0,0,944032,878338,65586,24,58,26,3.5043e+09,9.38993e+09,1.28942e+10
4628460,4627905,555,0,0,0,944537,878791,65642,20,58,26,3.50506e+09,9.39168e+09,1.28967e+10
4630508,4629952,556,0,0,0,945035,879266,65672,18,54,25,3.50653e+09,9.39345e+09,1.29e+10
4632557,4632003,554,0,0,0,945527,879737,65696,17,54,23,3.50776e+09,9.39518e+09,1.29029e+10
4634605,4634057,548,0,0,0,946034,880221,65717,16,59,21,3.50831e+09,9.39706e+09,1.29054e+10
4636656,4636111,545,0,0,0,946531,880697,65739,16,58,21,3.50946e+09,9.39891e+09,1.29084e+10
4638707,4638163,544,0,0,0,947039,881155,65790,18,55,21,3.51018e+09,9.40058e+09,1.29108e+10
4640759,4640217,542,0,0,0,947541,881621,65823,19,54,24,3.5105e+09,9.40232e+09,1.29128e+10
4642812,4642272,540,0,0,0,948053,882087,65866,18,58,24,3.51147e+09,9.40403e+09,1.29155e+10
4644866,4644327,539,0,0,0,948553,882561,65895,18,53,26,3.51251e+09,9.4058e+09,1.29183e+10
4646919,4646384,535,0,0,0,949068,883042,65931,19,52,24,3.51358e+09,9.40761e+09,1.29212e+10
4648976,4648444,532,0,0,0,949572,883499,65979,19,55,20,3.51479e+09,9.40935e+09,1.29241e+10
4651034,4650503,531,0,0,0,950071,883949,66026,17,57,22,3.51511e+09,9.41094e+09,1.2926e+10
4653092,4652562,530,0,0,0,950572,884430,66048,16,57,21,3.51567e+09,9.4128e+09,1.29285e+10
4655152,4654623,529,0,0,0,951079,884891,66097,14,54,23,3.51622e+09,9.41437e+09,1.29306e+10
4657211,4656687,524,0,0,0,951590,885359,66139,15,56,21,3.51695e+09,9.41621e+09,1.29332e+10
4659272,4658747,524,0,1,0,952089,885831,66166,14,56,22,3.51725e+09,9.41796e+09,1.29352e+10
4661334,4660812,521,0,1,0,952583,886298,66197,12,53,23,3.51842e+09,9.41958e+09,1.2938e+10
4663398,4662876,521,0,1,0,953087,886764,66234,12,54,23,3.51899e+09,9.42129e+09,1.29403e+10
4665463,4664940,522,0,1,0,953588,887236,66266,10,53,23,3.51979e+09,9.42301e+09,1.29428e+10
4667528,4667005,523,0,0,0,954104,887707,66312,11,52,22,3.52116e+09,9.42477e+09,1.29459e+10
